country,year,population,primary_energy_consumption,fossil_fuel_consumption,renewables_share_energy,energy_per_capita,fossil_fuel_per_capita
Upper-middle-income countries,1970,1400588420.0,13862.687,13159.938,4.98,9.89775925749836e-06,9.396006572723198e-06
Upper-middle-income countries,1971,1432397676.0,14902.677,14169.008,4.82,1.0404008083576366e-05,9.891811636812513e-06
Upper-middle-income countries,1972,1463253261.0,15814.21,15032.946,4.764,1.0807568601755537e-05,1.0273645991895042e-05
Upper-middle-income countries,1973,1493577365.0,16766.252,15929.338,4.749,1.1225566477435201e-05,1.0665224563040964e-05
Upper-middle-income countries,1974,1522998449.0,17655.094,16706.092,4.999,1.1592325659682928e-05,1.0969211433517356e-05
Upper-middle-income countries,1975,1550620448.0,18787.951,17786.086,4.824,1.2116408644186795e-05,1.1470302757158016e-05
Upper-middle-income countries,1976,1577158789.0,19700.203,18580.395,5.026,1.2490944562716445e-05,1.1780928546694355e-05
Upper-middle-income countries,1977,1602899568.0,20871.742,19623.592,5.184,1.3021241265940624e-05,1.2242558667905263e-05
Upper-middle-income countries,1978,1627539626.0,22099.256,20752.523,5.307,1.3578321318242363e-05,1.2750855750900163e-05
Upper-middle-income countries,1979,1652710622.0,22936.404,21466.957,5.559,1.3878052028396777e-05,1.2988938725414689e-05
Upper-middle-income countries,1980,1679054459.0,23562.553,21936.73,5.907,1.4033227376099061e-05,1.3064930611640155e-05
Upper-middle-income countries,1981,1706088992.0,23997.93,22255.465,6.09,1.4066048202953296e-05,1.3044726918910922e-05
Upper-middle-income countries,1982,1734572338.0,24796.939,22971.107,6.072,1.4295707625887436e-05,1.3243095428632392e-05
Upper-middle-income countries,1983,1763046849.0,25523.16,23562.188,6.27,1.4476733851103693e-05,1.336447072485026e-05
Upper-middle-income countries,1984,1790931059.0,26774.744,24536.898,6.591,1.4950181284448872e-05,1.3700637931702764e-05
Upper-middle-income countries,1985,1819847676.0,23718.023,21615.092,7.348,1.3032971557340386e-05,1.18774182504712e-05
Upper-middle-income countries,1986,1850542202.0,24574.805,22393.223,7.354,1.3279786309893624e-05,1.2100898307424822e-05
Upper-middle-income countries,1987,1883081918.0,25712.695,23401.631,7.325,1.3654581223587534e-05,1.2427303760026865e-05
Upper-middle-income countries,1988,1915432562.0,26783.457,24315.887,7.436,1.3982980936710211e-05,1.2694723626610248e-05
Upper-middle-income countries,1989,1946975318.0,27360.691,24853.891,7.406,1.40529213426834e-05,1.27653857602729e-05
Upper-middle-income countries,1990,1978674629.0,27581.256,25033.969,7.652,1.3939257923339958e-05,1.2651887598443554e-05
Upper-middle-income countries,1991,2007371520.0,27937.008,25333.77,7.731,1.391720850956379e-05,1.2620369347473854e-05
Upper-middle-income countries,1992,2031690983.0,28274.168,25598.559,7.921,1.3916569122264004e-05,1.2599632136084547e-05
Upper-middle-income countries,1993,2054704372.0,28483.826,25632.971,8.459,1.386273684339053e-05,1.247525987159383e-05
Upper-middle-income countries,1994,2076865377.0,28612.135,25672.898,8.78,1.3776595881881273e-05,1.236136837963186e-05
Upper-middle-income countries,1995,2097969970.0,28797.625,25677.387,9.268,1.3726423834369755e-05,1.2239158504256379e-05
Upper-middle-income countries,1996,2118266453.0,29488.838,26336.227,9.045,1.3921212771998707e-05,1.243291511448017e-05
Upper-middle-income countries,1997,2137669038.0,29585.641,26358.764,9.227,1.3840141048064336e-05,1.2330610366449065e-05
Upper-middle-income countries,1998,2156208218.0,29543.771,26279.188,9.433,1.3701724514993013e-05,1.2187685669974568e-05
Upper-middle-income countries,1999,2174058070.0,30035.363,26710.746,9.307,1.3815345327919415e-05,1.228612352567013e-05
Upper-middle-income countries,2000,2191949480.0,31123.891,27623.83,9.431,1.4199182638096203e-05,1.2602402679463215e-05
Upper-middle-income countries,2001,2209701540.0,32031.521,28432.77,9.345,1.4495858567397296e-05,1.2867244505789683e-05
Upper-middle-income countries,2002,2226823411.0,33323.055,29616.945,9.202,1.4964390456554258e-05,1.3300086955121382e-05
Upper-middle-income countries,2003,2243462002.0,36182.387,32396.51,8.502,1.6127925040738e-05,1.444040949707157e-05
Upper-middle-income countries,2004,2260098040.0,39725.801,35576.047,8.678,1.7577025552395948e-05,1.5740930866875137e-05
Upper-middle-income countries,2005,2276903910.0,42661.27,38304.625,8.537,1.8736526303387127e-05,1.6823118811368724e-05
Upper-middle-income countries,2006,2293429307.0,45546.965,40951.156,8.453,1.985976409256725e-05,1.7855861471294962e-05
Upper-middle-income countries,2007,2309893739.0,48205.031,43379.281,8.445,2.0868938768096293e-05,1.8779773401515767e-05
Upper-middle-income countries,2008,2327278207.0,49710.469,44362.508,9.177,2.1359916855011394e-05,1.9061970273500697e-05
Upper-middle-income countries,2009,2345622340.0,50367.715,44959.52,9.177,2.147307098038638e-05,1.9167416353989874e-05
Upper-middle-income countries,2010,2364144387.0,53312.188,47427.816,9.531,2.255030965670034e-05,2.006130262635266e-05
Upper-middle-income countries,2011,2382503938.0,56549.184,50523.262,9.151,2.3735190149347825e-05,2.1205951097991428e-05
Upper-middle-income countries,2012,2402146692.0,58551.512,51949.59,9.766,2.437466129566412e-05,2.162631873107939e-05
Upper-middle-income countries,2013,2423354868.0,59745.57,52820.418,10.078,2.4654073899341102e-05,2.179640245738867e-05
Upper-middle-income countries,2014,2444604237.0,60937.973,53442.938,10.703,2.492754126728612e-05,2.1861591005661012e-05
Upper-middle-income countries,2015,2464672367.0,61171.875,53216.816,11.197,2.4819475326231057e-05,2.1591841866095787e-05
Upper-middle-income countries,2016,2482967003.0,61821.645,53254.902,11.882,2.489829503384665e-05,2.144809090723144e-05
Upper-middle-income countries,2017,2500616723.0,63656.918,54525.016,12.285,2.5456487359498473e-05,2.1804627433902034e-05
Upper-middle-income countries,2018,2516785800.0,65905.977,55982.008,12.887,2.6186565817400908e-05,2.2243453535060473e-05
Upper-middle-income countries,2019,2530546049.0,67898.992,57142.93,13.519,2.683175515688867e-05,2.2581264633607938e-05
Upper-middle-income countries,2020,2541463877.0,67782.734,56453.059,14.319,2.667074461039054e-05,2.2212811880150914e-05
Upper-middle-income countries,2021,2548718303.0,71423.508,59214.469,14.628,2.8023304072454806e-05,2.3233037927455883e-05
Upper-middle-income countries,2022,2555055874.0,73540.633,60461.398,15.385,2.878239718682567e-05,2.3663434766828117e-05
Upper-middle-income countries,2023,2561245873.0,76803.555,62970.43,15.659,2.9986795024110517e-05,2.4585859039859543e-05
Uzbekistan,1985,18063210.0,466.061,450.0,3.446,2.5801670910098482e-05,2.491251554956179e-05
Uzbekistan,1986,18560002.0,457.333,443.677,2.986,2.464078398267414e-05,2.390500819989136e-05
Uzbekistan,1987,19077168.0,476.599,456.578,4.201,2.4982691351252975e-05,2.393321692192468e-05
Uzbekistan,1988,19600032.0,479.795,458.611,4.415,2.4479296768495074e-05,2.339848220655966e-05
Uzbekistan,1989,20102902.0,496.505,480.235,3.277,2.4698175417658606e-05,2.388883953172532e-05
Uzbekistan,1990,20579106.0,519.68,500.022,3.783,2.5252797667692655e-05,2.4297556949266892e-05
Uzbekistan,1991,21074308.0,512.175,494.341,3.482,2.4303289104439394e-05,2.3457045422321814e-05
Uzbekistan,1992,21588150.0,485.564,466.991,3.825,2.249215426055498e-05,2.1631821161146276e-05
Uzbekistan,1993,22085922.0,506.128,484.37,4.299,2.2916317462318303e-05,2.1931165019961584e-05
Uzbekistan,1994,22564732.0,500.608,479.447,4.227,2.2185417491331164e-05,2.1247626605979633e-05
Uzbekistan,1995,23026212.0,506.948,488.651,3.609,2.2016126664689788e-05,2.1221510511585668e-05
Uzbekistan,1996,23465930.0,522.136,502.842,3.695,2.2250812134869573e-05,2.1428598823911944e-05
Uzbekistan,1997,23877290.0,518.003,500.921,3.298,2.1694379889845122e-05,2.0978972069275867e-05
Uzbekistan,1998,24256774.0,518.166,501.14,3.286,2.1361702920594474e-05,2.0659795898663195e-05
Uzbekistan,1999,24602712.0,581.169,564.338,2.896,2.3622151899351582e-05,2.2938040326611147e-05
Uzbekistan,2000,24925558.0,594.814,577.43,2.923,2.3863618218697448e-05,2.3166181475255235e-05
Uzbekistan,2001,25248440.0,596.154,578.477,2.965,2.3611518176964595e-05,2.291139571395302e-05
Uzbekistan,2002,25579032.0,611.154,593.098,2.954,2.389277279922086e-05,2.318688213064513e-05
Uzbekistan,2003,25905912.0,553.156,532.406,3.751,2.1352500541189207e-05,2.0551525072732432e-05
Uzbekistan,2004,26234924.0,555.847,537.135,3.366,2.1187292175879755e-05,2.0474044445488008e-05
Uzbekistan,2005,26573428.0,561.673,541.985,3.505,2.1136640707401395e-05,2.0395750220859726e-05
Uzbekistan,2006,26926824.0,524.778,508.133,3.172,1.9489041856551668e-05,1.887088503270939e-05
Uzbekistan,2007,27309622.0,557.18,538.922,3.277,2.0402332921341786e-05,1.9733777347778743e-05
Uzbekistan,2008,27726820.0,523.792,511.467,2.353,1.8891167468898347e-05,1.8446652014186985e-05
Uzbekistan,2009,28167840.0,524.401,506.295,3.453,1.8617011457037526e-05,1.797422166555902e-05
Uzbekistan,2010,28614234.0,526.207,503.47,4.321,1.8389693744728584e-05,1.759508921329154e-05
Uzbekistan,2011,29057456.0,550.055,534.271,2.869,1.8929909073939574e-05,1.838670942149925e-05
Uzbekistan,2012,29503058.0,542.403,524.978,3.213,1.8384636602754875e-05,1.7794019860585296e-05
Uzbekistan,2013,29963220.0,544.203,527.115,3.14,1.8162367062018032e-05,1.7592067875215014e-05
Uzbekistan,2014,30446542.0,567.434,550.678,2.953,1.8637059013138504e-05,1.80867173684289e-05
Uzbekistan,2015,30949416.0,538.711,522.498,3.01,1.740617658181337e-05,1.6882321785974896e-05
Uzbekistan,2016,31453576.0,522.397,504.021,3.518,1.6608508997514307e-05,1.6024282898707608e-05
Uzbekistan,2017,31945680.0,535.031,513.912,3.947,1.6748148732473372e-05,1.608705778058254e-05
Uzbekistan,2018,32449578.0,540.088,524.467,2.892,1.6643914444742547e-05,1.6162521435563814e-05
Uzbekistan,2019,32976946.0,542.106,525.013,3.153,1.643893888779149e-05,1.592060708108022e-05
Uzbekistan,2020,33526662.0,539.976,526.828,2.435,1.6105868219150477e-05,1.5713702724118492e-05
Uzbekistan,2021,34081452.0,565.774,552.533,2.34,1.6600642484363634e-05,1.6212132041792115e-05
Uzbekistan,2022,34627648.0,588.812,574.48,2.434,1.7004100307361333e-05,1.659021138253456e-05
Uzbekistan,2023,35163944.0,584.521,565.516,3.251,1.662273719921747e-05,1.608226881489744e-05
Venezuela,1965,9688144.0,191.485,187.437,2.114,1.9764879630195423e-05,1.9347049341958585e-05
Venezuela,1966,10010689.0,193.307,189.182,2.134,1.931005947742458e-05,1.889799992787709e-05
Venezuela,1967,10338851.0,203.816,198.978,2.374,1.9713602604389984e-05,1.924565892283388e-05
Venezuela,1968,10672653.0,219.933,211.807,3.695,2.0607153628999273e-05,1.984576843264744e-05
Venezuela,1969,11011332.0,222.373,212.94,4.242,2.01949228304078e-05,1.9338259894443287e-05
Venezuela,1970,11355474.0,224.475,212.34,5.406,1.9767999116549428e-05,1.8699351519804457e-05
Venezuela,1971,11705678.0,228.212,212.274,6.984,1.949583783186245e-05,1.813427637425188e-05
Venezuela,1972,12061627.0,241.242,223.441,7.379,2.0000784305467246e-05,1.8524946924656184e-05
Venezuela,1973,12424811.0,276.017,257.61,6.669,2.2214985805417885e-05,2.0733514578209683e-05
Venezuela,1974,12796220.0,285.524,262.734,7.982,2.2313151852656488e-05,2.0532157152659144e-05
Venezuela,1975,13176391.0,296.949,270.54,8.893,2.253644415986138e-05,2.0532177589447673e-05
Venezuela,1976,13566119.0,324.691,293.412,9.633,2.393396372241759e-05,2.1628293250265603e-05
Venezuela,1977,13965256.0,361.861,325.895,9.939,2.5911519273259293e-05,2.333612788766636e-05
Venezuela,1978,14372959.0,369.748,333.579,9.782,2.5725252538464765e-05,2.320879089685012e-05
Venezuela,1979,14788520.0,407.654,365.546,10.329,2.7565571132202547e-05,2.4718227381779922e-05
Venezuela,1980,15210441.0,456.224,413.09,9.454,2.9994133634915648e-05,2.7158318420879446e-05
Venezuela,1981,15638431.0,473.282,428.667,9.427,3.0264033521009875e-05,2.741112583481041e-05
Venezuela,1982,16071654.0,482.674,435.913,9.688,3.003262763123198e-05,2.7123095108941496e-05
Venezuela,1983,16509603.0,480.966,427.554,11.105,2.913249943078583e-05,2.5897291412761407e-05
Venezuela,1984,16953240.0,490.414,430.556,12.206,2.892744985619268e-05,2.5396679336811135e-05
Venezuela,1985,17402310.0,503.773,436.803,13.294,2.894862808443247e-05,2.510028840998695e-05
Venezuela,1986,17860872.0,541.246,466.851,13.745,3.0303447670416092e-05,2.6138197507938023e-05
Venezuela,1987,18328660.0,540.817,449.615,16.864,2.9506630599290947e-05,2.4530707645839903e-05
Venezuela,1988,18800774.0,563.324,462.186,17.954,2.99628089779708e-05,2.458334960039411e-05
Venezuela,1989,19275300.0,568.061,465.554,18.045,2.9470929116537746e-05,2.4152879592016724e-05
Venezuela,1990,19750580.0,603.555,494.196,18.119,3.0558849411004635e-05,2.502184745966954e-05
Venezuela,1991,20226212.0,607.641,475.931,21.676,3.0042254080991535e-05,2.3530406978825298e-05
Venezuela,1992,20700462.0,657.615,517.835,21.256,3.176813155184652e-05,2.5015625255127157e-05
Venezuela,1993,21172098.0,650.657,510.265,21.577,3.0731815052055776e-05,2.4100823640623616e-05
Venezuela,1994,21640830.0,706.328,554.682,21.47,3.2638674209815426e-05,2.5631271998347567e-05
Venezuela,1995,22107288.0,727.397,575.26,20.915,3.2903040843363515e-05,2.6021283117133138e-05
Venezuela,1996,22572114.0,708.863,549.638,22.462,3.140436912555023e-05,2.435031118485402e-05
Venezuela,1997,23037560.0,749.356,580.015,22.598,3.25275767051719e-05,2.5176928459437544e-05
Venezuela,1998,23503816.0,751.757,580.479,22.784,3.198446584163184e-05,2.4697223633813336e-05
Venezuela,1999,23966964.0,731.854,552.66,24.485,3.0535949401017165e-05,2.305924104529885e-05
Venezuela,2000,24427732.0,772.012,586.059,24.087,3.1603916401244286e-05,2.3991543709420095e-05
Venezuela,2001,24880210.0,817.002,639.439,21.733,3.28374237998795e-05,2.5700707510105418e-05
Venezuela,2002,25330926.0,815.842,642.072,21.299,3.220735001949791e-05,2.5347356034279993e-05
Venezuela,2003,25782032.0,734.015,558.464,23.916,2.8470021292348097e-05,2.1660976916016553e-05
Venezuela,2004,26226930.0,816.964,615.032,24.717,3.1149814332062505e-05,2.345040002775773e-05
Venezuela,2005,26668790.0,849.186,628.45,25.994,3.18419395855605e-05,2.3564998636983532e-05
Venezuela,2006,27102084.0,933.967,702.314,24.803,3.446107686774198e-05,2.591365298698063e-05
Venezuela,2007,27525096.0,975.662,740.873,24.065,3.544627055978297e-05,2.6916273062226562e-05
Venezuela,2008,27933836.0,1000.321,756.653,24.359,3.581036990408335e-05,2.7087328786493914e-05
Venezuela,2009,28327896.0,1010.782,771.058,23.717,3.568150631448238e-05,2.7219035257683805e-05
Venezuela,2010,28715026.0,957.009,744.227,22.234,3.33278124143088e-05,2.5917685047542702e-05
Venezuela,2011,29096158.0,1009.919,780.515,22.715,3.470970290991683e-05,2.6825362991223788e-05
Venezuela,2012,29470428.0,1054.928,830.801,21.246,3.579615470803478e-05,2.819100557345146e-05
Venezuela,2013,29838022.0,1037.009,814.644,21.443,3.475461610692559e-05,2.730221192276083e-05
Venezuela,2014,30193260.0,1013.238,794.978,21.541,3.355841667974906e-05,2.6329651054573105e-05
Venezuela,2015,30529722.0,969.301,767.636,20.805,3.174942110511193e-05,2.5143890927012042e-05
Venezuela,2016,30741464.0,890.084,721.23,18.971,2.895385854102459e-05,2.3461146808102568e-05
Venezuela,2017,30563430.0,872.974,686.27,21.387,2.856269731505921e-05,2.245395886521899e-05
Venezuela,2018,29825652.0,727.872,555.022,23.747,2.440422760917347e-05,1.860888070443523e-05
Venezuela,2019,28971686.0,656.968,491.294,25.218,2.2676208764653874e-05,1.6957729004794543e-05
Venezuela,2020,28490458.0,527.86,351.342,33.44,1.852760668150719e-05,1.2331918286466296e-05
Venezuela,2021,28199862.0,604.086,426.502,29.397,2.1421594190780082e-05,1.5124258409491507e-05
Venezuela,2022,28301700.0,650.279,471.614,27.475,2.297667631273033e-05,1.6663804647777343e-05
Venezuela,2023,28838500.0,703.173,532.742,24.237,2.4383133658130625e-05,1.8473290913188966e-05
Vietnam,1981,54280400.0,54.274,49.818,8.21,9.998820937207538e-07,9.177898467955284e-07
Vietnam,1982,55632152.0,57.971,53.358,7.957,1.0420413001460018e-06,9.5912162448794e-07
Vietnam,1983,57011452.0,60.602,56.986,5.967,1.0629794168371645e-06,9.995535633788102e-07
Vietnam,1984,58406864.0,61.138,56.409,7.734,1.0467605314334288e-06,9.657940203740437e-07
Vietnam,1985,59811316.0,61.651,57.283,7.084,1.0307581261044316e-06,9.577284673020737e-07
Vietnam,1986,61221108.0,66.832,62.672,6.225,1.0916496316923893e-06,1.023699211716325e-06
Vietnam,1987,62630788.0,75.248,71.156,5.439,1.2014538281076713e-06,1.1361185492349228e-06
Vietnam,1988,64037520.0,75.216,69.92,7.041,1.1745614133714109e-06,1.0918598971353044e-06
Vietnam,1989,65466360.0,71.687,60.338,15.831,1.0950204043725662e-06,9.216641951683277e-07
Vietnam,1990,66912616.0,77.128,61.252,20.584,1.152667532831178e-06,9.154028591558878e-07
Vietnam,1991,68358824.0,78.514,59.835,23.791,1.1485569149053822e-06,8.753076267081482e-07
Vietnam,1992,69788752.0,85.793,64.42,24.912,1.229324175334157e-06,9.230713854863031e-07
Vietnam,1993,71176408.0,97.972,74.42,24.04,1.3764673260836652e-06,1.045571167345225e-06
Vietnam,1994,72501088.0,109.445,82.114,24.973,1.509563553032473e-06,1.132589899892261e-06
Vietnam,1995,73759112.0,127.153,95.862,24.609,1.723895482906573e-06,1.2996631521268857e-06
Vietnam,1996,74946456.0,145.773,110.265,24.358,1.9450285948144097e-06,1.4712503550534798e-06
Vietnam,1997,76058600.0,167.918,133.449,20.528,2.207745080766672e-06,1.7545550404556487e-06
Vietnam,1998,77128424.0,181.61,148.802,18.065,2.3546442489217725e-06,1.9292757751668826e-06
Vietnam,1999,78123712.0,188.049,147.319,21.659,2.4070668838674744e-06,1.8857142886400481e-06
Vietnam,2000,79001144.0,214.149,171.122,20.092,2.7107075816522353e-06,2.16606989893716e-06
Vietnam,2001,79817768.0,242.045,188.548,22.102,3.032470163786088e-06,2.3622309258259387e-06
Vietnam,2002,80642304.0,264.755,211.638,20.063,3.2830783207781366e-06,2.62440418368999e-06
Vietnam,2003,81475816.0,285.329,230.267,19.298,3.5020084978344985e-06,2.826200599206027e-06
Vietnam,2004,82311232.0,347.775,296.429,14.764,4.225122034378005e-06,3.6013189548663293e-06
Vietnam,2005,83142096.0,369.791,322.285,12.847,4.447698792678982e-06,3.8763155549987585e-06
Vietnam,2006,83951800.0,338.968,282.675,16.607,4.037650175457823e-06,3.3671106515881734e-06
Vietnam,2007,84762272.0,370.274,306.578,17.202,4.368382197211514e-06,3.6169157900817e-06
Vietnam,2008,85597232.0,457.209,384.012,16.01,5.341399357399781e-06,4.4862665652552876e-06
Vietnam,2009,86482920.0,467.725,383.778,17.948,5.408293336996485e-06,4.437616121194798e-06
Vietnam,2010,87411016.0,540.225,460.749,14.712,6.180285102738081e-06,5.27106331769442e-06
Vietnam,2011,88349104.0,597.142,483.521,19.027,6.758891408791198e-06,5.472845542383769e-06
Vietnam,2012,89301328.0,624.232,477.762,23.464,6.990176002757764e-06,5.349998826445224e-06
Vietnam,2013,90267736.0,659.404,501.432,23.957,7.304979932143197e-06,5.554941579569471e-06
